,MovieID,imdbId,tmdbId,title,release_year,original_language,genre,overview,production_companies,keywords,cast,director,poster_url
1339,1454,120238,28059,SubUrbia,1997,en,"['drama', 'comedy']",A group of suburban teenagers try to support each other through the difficult task of becoming adults.,"['Detour Filmproduction', 'Castle Rock Entertainment']",[],"['Giovanni Ribisi', 'Steve Zahn', 'Amie Carey', 'Nicky Katt', 'Parker Posey', 'Ajay Naidu', 'Jayce Bartok', 'Dina Spybey-Waters', 'Samia Shoaib', 'Kitt Brophy']",['Richard Linklater'],https://image.tmdb.org/t/p/w500/7PdRbG09K9JHYyOwwCSn3OdJb0N.jpg
1340,1455,116565,58911,Hotel de Love,1996,en,"['romance', 'comedy']","10 years ago at a party, Steven thinks he sees the girl of his dreams, Melissa. Just as he's about to make his move, his twin brother Rick gets to her first and they fall in love. Steven watches his brother's relationship bloom, longing for Melissa all the while. Eventually, Melissa leaves to go to college and the brothers go on with their lives. Steven becomes a workaholic to block out his feelings about Melissa and Rick becomes a spineless bellboy at the Hotel de Love, after a later girl friend stood him up at the altar. Enter Steven and Rick's warring parents visiting the Hotel de Love for their anniversary. Re-enter Melissa with her current boyfriend, Norman. Suddenly Rick and Steven have a second chance at Melissa. Also there's Alison the palm reader, Susie behind the counter, the owner/piano player, and the freshly married couple.","['Pratt Film Productions', 'Village Roadshow']",[],"['Aden Young', 'Saffron Burrows', 'Simon Bossell', 'Pippa Grandison', 'Ray Barrett', 'Julia Blake', ""Peter O'Brien"", 'Belinda McClory', 'Raelee Hill', 'John Forsythe']",['Craig Rosenberg'],https://image.tmdb.org/t/p/w500/7ZYsPXkwS8fZ78YKwz8zaNsCegA.jpg
1341,1456,119887,17949,The Pest,1997,en,"['action', 'comedy']","Fast-talking Latino con artist Pestario ""Pest"" Vargas is the target of Scottish mobsters to whom he owes a considerable debt. Willing to do anything to raise money and avoid severe injury or death, Vargas agrees to a very unusual job -- he will be transported to a remote island and hunted by Gustav Shank, a racist German executive. If he can survive a full day and night, Vargas gets $50,000 and will be set free. Is he wily enough to elude Shank?","['The Bubble Factory', 'TriStar Pictures']","['island', 'neo-nazism', 'scam', 'hispanic']","['John Leguizamo', 'Jeffrey Jones', 'Edoardo Ballerini', 'Freddy Rodríguez', 'Tammy Townsend', 'Aries Spears', 'Joe Morton', 'Charles Hallahan', 'Tom McCleister', 'Ivonne Coll']",['Paul Miller'],https://image.tmdb.org/t/p/w500/rmxgXwRgWJ3Ds9VQX7SDRIGJYvk.jpg
1342,1457,119141,1968,Fools Rush In,1997,en,"['romance', 'drama', 'comedy']","After a one night stand with Alex, Isabel realizes that she is pregnant and they decide to get married. However, along with the marriage comes compromise of one's own cultural traditions.",['Columbia Pictures'],"['waitress', 'culture clash', 'pregnancy', 'romcom']","['Matthew Perry', 'Salma Hayek Pinault', 'Jon Tenney', 'Carlos Gómez', 'Tomas Milian', 'Siobhan Fallon Hogan', 'John Bennett Perry', 'Stanley DeSantis', 'Anne Betancourt', 'Suzanne Snyder']",['Andy Tennant'],https://image.tmdb.org/t/p/w500/tcRaMjWoF8K7h1LqOH7FOOLRQ3e.jpg
1343,1458,120357,61563,Touch,1997,en,"['romance', 'drama', 'comedy']","At the discovery of his ability to work miracles, Juvenal becomes a media sensation, but now he's prone to those who want to exploit him.","['United Artists', 'Lumière Pictures', 'Initial Productions', 'Metro-Goldwyn-Mayer']","['miracle', 'touch', 'magic touch']","['Bridget Fonda', 'Christopher Walken', 'Skeet Ulrich', 'Tom Arnold', 'Gina Gershon', 'Lolita Davidovich', 'Paul Mazursky', 'Janeane Garofalo', 'John Doe', 'Conchata Ferrell']",['Paul Schrader'],https://image.tmdb.org/t/p/w500/4KEkCiId2lhKgSM6sAGSuG9BjdH.jpg
1344,1459,118548,66,Absolute Power,1997,en,"['thriller', 'mystery', 'crime', 'drama', 'action']","A master thief coincidentally is robbing a house where a murder—in which the President of the United States is involved—occurs in front of his eyes. He is forced to run, while holding evidence that could convict the President.","['Castle Rock Entertainment', 'Malpaso Productions']","['daughter', 'rape', 'assassination', 'usa president', 'washington dc, usa', 'government', 'corruption', 'the white house', 'based on novel or book', 'politics', 'attempted murder', 'witness', 'attempted robbery', 'secret service', 'u.s. secret service agent', 'father daughter relationship', 'shot to death']","['Clint Eastwood', 'Gene Hackman', 'Ed Harris', 'Laura Linney', 'Judy Davis', 'Scott Glenn', 'Dennis Haysbert', 'E.G. Marshall', 'Melora Hardin', 'Kenneth Welsh']",['Clint Eastwood'],https://image.tmdb.org/t/p/w500/izvyt3cxlilhbYwybTOteDWqf99.jpg
1345,1460,120317,20735,That Darn Cat,1997,en,"[""children's"", 'mystery', 'family', 'comedy']","While making his nightly rounds in the neighborhood, Patti's pet cat D.C. finds himself the carrier of a call for help from a kidnap victim. Patti enlists skeptical law enforcement help to find the victim before it's too late.",['Walt Disney Pictures'],"['cat', 'amateur detective', 'remake', 'pets']","['Christina Ricci', 'Doug E. Doug', 'Dean Jones', 'Peter Boyle', 'Michael McKean', 'Dyan Cannon', 'George Dzundza', 'Bess Armstrong', 'John Ratzenberger', 'Megan Cavanagh']",['Bob Spiers'],https://image.tmdb.org/t/p/w500/bH2EWFR9FOKp9fAjNgYf9eanivk.jpg
1346,1461,120434,11419,Vegas Vacation,1997,en,['comedy'],"The Griswold family hits the road again for a typically ill-fated vacation, this time to the glitzy mecca of slots and showgirls—Las Vegas.","['Jerry Weintraub Productions', 'Warner Bros. Pictures']","['gambling', 'chaos', 'roulette', 'las vegas', 'family holiday']","['Chevy Chase', ""Beverly D'Angelo"", 'Randy Quaid', 'Ethan Embry', 'Marisol Nichols', 'Miriam Flynn', ""Shae D'Lyn"", 'Wayne Newton', 'Siegfried Fischbacher', 'Roy Horn']",['Stephen Kessler'],https://image.tmdb.org/t/p/w500/jUOreo2AWDnPuRJsUp6T1i66tUe.jpg
1347,1463,120318,25796,That Old Feeling,1997,en,"['romance', 'drama', 'comedy']",A bride's divorced parents find their old feelings for each other during the wedding reception and over the course of the next few days upsetting the newlywed's honeymoon.,"['Boy of the Year', 'Universal Pictures', 'The Bubble Factory', 'All Girl Productions']","['wedding night', 'bride', 'wedding', 'parents']","['Bette Midler', 'Dennis Farina', 'Paula Marshall', ""Gail O'Grady"", 'David Rasche', 'Danny Nucci', 'James Denton', 'Blu Mankuma', 'Jayne Eastwood', 'Michael J. Reynolds']",['Carl Reiner'],https://image.tmdb.org/t/p/w500/seeCorvsPL07f3Ga4RKqzzg8BBk.jpg
1348,1464,116922,638,Lost Highway,1997,en,"['mystery', 'drama', 'thriller']","A tormented jazz musician finds himself lost in an enigmatic story involving murder, surveillance, gangsters, doppelgängers, and an impossible transformation inside a prison cell.","['CiBy 2000', 'Asymmetrical Productions']","['prison', 'pornography', 'jealousy', 'dreams', 'dual identity', 'nightmare', 'police', 'sexual frustration', 'gangster', 'insanity', 'paranoia', 'prison cell', 'eroticism', 'bedroom', 'violent husband', 'headache', 'motel', 'transformation', 'death row', 'jazz singer or musician', 'highway', 'car mechanic', 'hallucination', 'suspicion', 'identity crisis', 'surrealism', 'car crash', 'murder', 'psychological thriller', 'los angeles, california', 'doppelgänger', 'videotape', 'fugue state', 'ambiguous']","['Patricia Arquette', 'Bill Pullman', 'Balthazar Getty', 'Robert Blake', 'Robert Loggia', 'Michael Massee', 'Natasha Gregson Wagner', 'Richard Pryor', 'Gary Busey', 'Lucy Butler']",['David Lynch'],https://image.tmdb.org/t/p/w500/fdTtij6H0sX9AzIjUeynh5zbfm7.jpg
1349,1465,120036,25624,Rosewood,1997,en,"['history', 'action', 'drama', 'thriller']","Spurred by a white woman's lie, vigilantes destroy a black Florida town and slay inhabitants in 1923.","['Peters Entertainment', 'New Deal Productions', 'Warner Bros. Pictures']","['small town', 'sheriff', 'racial segregation', 'based on true story', 'race riot', 'racism', 'massacre', 'period drama', 'historical', 'racial slur', '1920s', 'rural setting']","['Ving Rhames', 'Jon Voight', 'Don Cheadle', 'Bruce McGill', 'Loren Dean', 'Elise Neal', 'Michael Rooker', 'Robert Patrick', 'Esther Rolle', 'Catherine Kellner']",['John Singleton'],https://image.tmdb.org/t/p/w500/5EeTYDXdrpD9mZSSwsrFbqgok9U.jpg
1350,1466,119008,9366,Donnie Brasco,1997,en,"['crime', 'drama', 'thriller']",An FBI undercover agent infiltrates the mob and identifies more with the mafia life at the expense of his regular one.,"['Mark Johnson Productions', 'Baltimore Pictures', 'Mandalay Entertainment']","['florida', 'new york city', 'undercover', 'gangster', '1970s', 'based on true story', 'mobster', 'mafia', 'dirty cop', 'informant', 'surveillance', 'card playing', 'stealing money', 'marriage counselor', 'drug deal', 'fbi agent']","['Johnny Depp', 'Al Pacino', 'Michael Madsen', 'Bruno Kirby', 'James Russo', 'Anne Heche', 'Željko Ivanek', 'Brian Tarantina', 'Rocco Sisto', 'Zach Grenier']",['Mike Newell'],https://image.tmdb.org/t/p/w500/xtKLvpOfARi1XVm8u2FTdhY5Piq.jpg
1351,1468,118750,21915,Booty Call,1997,en,"['romance', 'comedy']","Rushon is sexually pent-up and ready to take thing things to the next level with his girlfriend, Nikki. But when he calls for a date, she asks to make it a double — bringing along her brash friend, Lysterine, whom Rushon sets up with his lewd buddy, Bunz. Things go better than expected. As the evening transitions from the restaurant to the bedroom, the two men go on a madcap search for what will surely make the night complete: condoms.","['Columbia Pictures', 'The Turman-Morrissey Company']","['friendship', 'date', 'sexuality', 'male friendship', 'blind date', 'female friendship', 'romcom', 'vulgarity', 'best friend', 'chinese restaurant', 'racial stereotype', 'buddy comedy', 'female buddy']","['Jamie Foxx', 'Tommy Davidson', 'Vivica A. Fox', 'Tamala Jones', 'Scott LaRose', 'Ric Young', 'Bernie Mac', 'Olivia Yap', 'Gedde Watanabe', 'Art Malik']",['Jeff Pollack'],https://image.tmdb.org/t/p/w500/1pQpHVm3AXIwbBUnwGEQ0q95E0L.jpg
1352,1470,120014,90928,Rhyme & Reason,1997,en,"['documentary', 'music']","A study in the world of hip-hop, done mostly with interviews, in order to see why it is as popular as it is today and what the future holds.",[],['hip-hop'],"['Dr. Dre', 'Nas', 'RZA', 'Method Man', 'Ice-T', 'Too $hort', 'Q-Tip', 'B-Real', ""Cheryl 'Salt' James"", ""Stefanie 'Peppa' Meissner""]",['Peter Spirer'],https://image.tmdb.org/t/p/w500/a7WsScJGSIV1sArdQdpGCYHXN54.jpg
1353,1471,118762,50091,Boys Life 2,1997,en,"['romance', 'drama']","Compilation of four short films, ""Must Be the Music"", ""Nunzio's Second Cousin"", ""Alkali, Iowa"", and ""The Dadshuttle"", of gay interest.","['Stand See', 'Strand Releasing']","['anthology', 'male homosexuality', 'lgbt', 'short compilation', '1990s', 'gay theme']","['Milo Ventimiglia', 'Michael Saucedo', 'Justin Urich', ""Vincent D'Onofrio"", 'Eileen Brennan', 'Mary Beth Hurt', 'Peter Maloney', 'Seth Green', 'Travis Sher']","['Tom DeCerchio', 'Mark Christopher', 'Nickolas Perry', 'Tom Donaghy']",https://image.tmdb.org/t/p/w500/98DnYNe2E3Vrpoai1MhLBjUGcWF.jpg
1354,1472,118859,18420,City of Industry,1997,en,"['crime', 'drama', 'thriller']","A retired thief swears revenge on the lunatic who murdered his brother and partner, while going on the run with the loot they stole.","['Orion Pictures', 'Largo Entertainment']","['escape', 'brother', 'stripper', 'heist', 'revenge', 'murder', 'los angeles, california', 'retired', 'jewel', 'lunatic', 'neo-noir']","['Harvey Keitel', 'Stephen Dorff', 'Timothy Hutton', 'Famke Janssen', 'Wade Dominguez', 'Michael Jai White', 'Lucy Liu', 'Reno Wilson', 'Dana Barron', 'Tamara Clatterbuck']",['John Irvin'],https://image.tmdb.org/t/p/w500/8sLhOGSCTVeaihjXIy0OjL520F2.jpg
1355,1473,118702,19952,Best Men,1997,en,"['crime', 'drama', 'comedy', 'romance', 'action']","Four tuxedo clad men show up at a penitentiary to meet a friend who has just been released after three years in prison and is going straight from the jail to marry his girlfriend. En route to the wedding, one of the men asks to stop by a bank to pick up some cash. As it turns out, he is a wanted bank robber who uses Shakespeare passages during his robberies and thus has become known as ""Hamlet"". Soon all five men are caught up in the bank and involved in the robbery as they end up in a hostage situation. The hostage negotiator shows up who turns out to be Hamlet's father.","['The Rank Organisation', 'Orion Pictures', 'Motion Picture Corporation of America']","['release from prison', 'on the run', 'wedding', 'woman director', 'bank robbery attempt']","['Dean Cain', 'Drew Barrymore', 'Luke Wilson', 'Andy Dick', 'Sean Patrick Flanery', 'Mitchell Whitfield', 'Fred Ward', 'Raymond J. Barry', 'Brad Dourif', 'Tracy Fraim']",['Tamra Davis'],https://image.tmdb.org/t/p/w500/dDutboDhQeIGZ0VOMI8RkM7MWm3.jpg
1356,1474,119432,9446,Jungle 2 Jungle,1997,en,"[""children's"", 'family', 'comedy']","Uptight New York City executive, Michael Cromwell, pursues his soon-to-be ex-wife to South America and returns home with the son he never knew he had—a boy raised in a tribal village in Brazil. Armed with only his blowgun, the 13-year-old Mimi-Siku discovers that the world outside his jungle home is indeed a strange place.","['Walt Disney Pictures', 'TF1 Films Production', 'Motion Picture Corporation of America']","['new york city', 'paternity']","['Tim Allen', 'Martin Short', 'JoBeth Williams', 'Lolita Davidovich', 'Sam Huntington', 'David Ogden Stiers', 'Bob Dishy', 'Valerie Mahaffey', 'Leelee Sobieski', 'Frankie J. Galasso']",['John Pasquin'],https://image.tmdb.org/t/p/w500/xRKfvheWRfkirm0kzdBAydUjiK5.jpg
1357,1475,116743,28005,Kama Sutra: A Tale of Love,1996,en,"['romance', 'history', 'drama']","Tara and Maya are inseparable, with the same tastes, habits, and hobbies. Years later, the two have matured but have maintained their friendship. Tara marries local prince Raj Singh, who succeeds the throne as the sole heir. After the marriage, Raj seeks another female to satisfy his sexual desires, with his sights settling on Maya, putting a perhaps unforgivable strain on a longtime friendship.","['NDF International', 'Mirabai Films', 'Pandora Film']","['poetry', 'eroticism', 'seduction', 'india', 'woman director', 'kamasutra']","['Indira Varma', 'Sarita Choudhury', 'Ramon Tikaram', 'Naveen Andrews', 'Rekha', 'Khalid Tyabji', 'Arundathi Nag', 'Surabhi Bhansali', 'Garima Dhup', 'Pearl Padamsee']",['Mira Nair'],https://image.tmdb.org/t/p/w500/sptijXzApZhbOyqYq9P7627RAYw.jpg
1358,1476,119951,9403,Private Parts,1997,en,"['drama', 'comedy']","The life and career of shock-jock superstar Howard Stern is recounted from his humble beginnings to his view from the top. Possessing a desire to be an on-air personality since childhood, Stern meanders through the radio world, always with his supportive wife, Alison, by his side. Landing a gig in Washington, D.C., Stern meets Robin Quivers, who will become his long-time partner in crime. When the two move to New York, they face the wrath of NBC executives.","['Rysher Entertainment', 'Paramount Pictures']","['erection', 'becoming an adult', 'sexuality', 'eroticism', 'radio', 'based on true story', 'autobiography', 'autobiographical', 'woman director', 'based on real person']","['Howard Stern', 'Robin Quivers', 'Mary McCormack', 'Fred Norris', 'Paul Giamatti', ""Gary Dell'Abate"", 'Jackie Martling', 'Carol Alt', 'Richard Portnow', 'Kelly Bishop']",['Betty Thomas'],https://image.tmdb.org/t/p/w500/8nCc9fhXCVvetlqpxkrCTc9NwOz.jpg
